,nsf_proposal_links_v1,skill,code,terms,preprocessed_terms
710,https://www.nsf.gov/pubs/2017/nsf17553/nsf17553.htm,statistic,['K.1'],"['THE COMPUTER INDUSTRY', ' Markets', ' Standards', ' Statistics', ' Suppliers']","['computer industry', 'market', 'standard', 'statistic', 'supplier']"
711,https://www.nsf.gov/pubs/2017/nsf17553/nsf17553.htm,national science,['H.5.2'],"['User Interfaces (D.2.2, H.1.2, I.3.6)', ' Auditory (non-speech) feedback (NEW)', ' Benchmarking (NEW)', ' Ergonomics', ' Evaluation/methodology', ' Graphical user interfaces (GUI) (NEW)', ' Haptic I/O (NEW)', ' Input devices and strategies (e.g., mouse, touchscreen)', ' Interaction styles (e.g., commands, menus, forms, direct manipulation)', ' Natural language (NEW)', ' Prototyping (NEW)', ' Screen design (e.g., text, graphics, color)', ' Standardization (NEW)', ' Style guides (NEW)', ' Theory and methods', ' Training, help, and documentation', ' User-centered design (NEW)', ' User interface management systems (UIMS)', ' Voice I/O (NEW)', ' Windowing systems']","['user interface', 'auditory nonspeech feedback new', 'benchmarking new', 'ergonomics', 'evaluationmethodology', 'graphical user interface gui new', 'haptic io new', 'input device strategy eg mouse touchscreen', 'interaction style eg command menu form direct manipulation', 'natural language new', 'prototyping new', 'screen design eg text graphic color', 'standardization new', 'style guide new', 'theory method', 'training help documentation', 'usercentered design new', 'user interface management system uims', 'voice io new', 'windowing system']"
712,https://www.nsf.gov/pubs/2017/nsf17553/nsf17553.htm,united state,['I.2.3'],"['Deduction and Theorem Proving (F.4.1)', ' Answer/reason extraction', ' Deduction (e.g., natural, rule-based)', ' Inference engines (NEW)', ' Logic programming', ' Mathematical induction', ' Metatheory**', ' Nonmonotonic reasoning and belief revision', ' Resolution', "" Uncertainty, ``fuzzy,'' and probabilistic reasoning""]","['deduction theorem proving', 'answerreason extraction', 'deduction eg natural rulebased', 'inference engine new', 'logic programming', 'mathematical induction', 'metatheory', 'nonmonotonic reasoning belief revision', 'resolution', 'uncertainty fuzzy probabilistic reasoning']"
713,https://www.nsf.gov/pubs/2017/nsf17548/nsf17548.htm,processing,"['D.3.4', 'B.4.1']","['Processors', ' Code generation', ' Compilers', ' Debuggers (NEW)', ' Incremental compilers (NEW)', ' Interpreters', ' Memory management (garbage collection) (NEW)', ' Optimization', ' Parsing', ' Preprocessors', ' Retargetable compilers (NEW)', ' Run-time environments', ' Translator writing systems and compiler generators', 'Data Communications Devices', ' Processors**', ' Receivers (e.g., voice, data, image)**', ' Transmitters**']","['processor', 'code generation', 'compiler', 'debugger new', 'incremental compiler new', 'interpreter', 'memory management garbage collection new', 'optimization', 'parsing', 'preprocessors', 'retargetable compiler new', 'runtime environment', 'translator writing system compiler generator', 'data communication device', 'processor', 'receiver eg voice data image', 'transmitter']"
714,https://www.nsf.gov/pubs/2017/nsf17548/nsf17548.htm,quantum computing,['I.4.1'],"['Digitization and Image Capture (REVISED)', ' Camera calibration (NEW)', ' Imaging geometry (NEW)', ' Quantization', ' Radiometry (NEW)', ' Reflectance (NEW)', ' Sampling', ' Scanning']","['digitization image capture revised', 'camera calibration new', 'imaging geometry new', 'quantization', 'radiometry new', 'reflectance new', 'sampling', 'scanning']"
715,https://www.nsf.gov/pubs/2017/nsf17548/nsf17548.htm,information processing,['D.2.11'],"['Software Architectures (NEW)', ' Data abstraction (NEW)', ' Domain-specific architectures (NEW)', ' Information hiding (NEW)', ' Languages (e.g., description, interconnection, definition) (NEW)', ' Patterns (e.g., client/server, pipeline, blackboard) (NEW)']","['software architecture new', 'data abstraction new', 'domainspecific architecture new', 'information hiding new', 'language eg description interconnection definition new', 'pattern eg clientserver pipeline blackboard new']"
716,https://www.nsf.gov/pubs/2017/nsf17548/nsf17548.htm,physic,['J.2'],"['PHYSICAL SCIENCES AND ENGINEERING', ' Aerospace', ' Archaeology (NEW)', ' Astronomy', ' Chemistry', ' Earth and atmospheric sciences', ' Electronics', ' Engineering', ' Mathematics and statistics', ' Physics']","['physical science engineering', 'aerospace', 'archaeology new', 'astronomy', 'chemistry', 'earth atmospheric science', 'electronics', 'engineering', 'mathematics statistic', 'physic']"
717,https://www.nsf.gov/pubs/2017/nsf17541/nsf17541.htm,science technology,['H.2.8'],"['Database Applications', ' Data mining (NEW)', ' Image databases (NEW)', ' Scientific databases (NEW)', ' Spatial databases and GIS (NEW)', ' Statistical databases (NEW)']","['database application', 'data mining new', 'image database new', 'scientific database new', 'spatial database gi new', 'statistical database new']"
718,https://www.nsf.gov/pubs/2017/nsf17541/nsf17541.htm,computer science,['K.3.2'],"['Computer and Information Science Education', ' Accreditation (NEW)', ' Computer science education', ' Curriculum', ' Information systems education', ' Literacy (NEW)', ' Self-assessment']","['computer information science education', 'accreditation new', 'computer science education', 'curriculum', 'information system education', 'literacy new', 'selfassessment']"
719,https://www.nsf.gov/pubs/2017/nsf17541/nsf17541.htm,including engineering,['G.3'],"['PROBABILITY AND STATISTICS', ' Contingency table analysis (NEW)', ' Correlation and regression analysis (NEW)', ' Distribution functions (NEW)', ' Experimental design (NEW)', ' Markov processes (NEW)', ' Multivariate statistics (NEW)', ' Nonparametric statistics (NEW)', ' Probabilistic algorithms (including Monte Carlo)', ' Queueing theory (NEW)', ' Random number generation', ' Reliability and life testing (NEW)', ' Renewal theory (NEW)', ' Robust regression (NEW)', ' Statistical computing', ' Statistical software', ' Stochastic processes (NEW)', ' Survival analysis (NEW)', ' Time series analysis (NEW)']","['probability statistic', 'contingency table analysis new', 'correlation regression analysis new', 'distribution function new', 'experimental design new', 'markov process new', 'multivariate statistic new', 'nonparametric statistic new', 'probabilistic algorithm including monte carlo', 'queueing theory new', 'random number generation', 'reliability life testing new', 'renewal theory new', 'robust regression new', 'statistical computing', 'statistical software', 'stochastic process new', 'survival analysis new', 'time series analysis new']"
720,https://www.nsf.gov/pubs/2017/nsf17541/nsf17541.htm,track,['I.4.8'],"['Scene Analysis', ' Color (NEW)', ' Depth cues', ' Motion (NEW)', ' Object recognition (NEW)', ' Photometry', ' Range data', ' Sensor fusion', ' Shading (NEW)', ' Shape (NEW)', ' Stereo', ' Surface fitting (NEW)', ' Time-varying imagery', ' Tracking (NEW)']","['scene analysis', 'color new', 'depth cue', 'motion new', 'object recognition new', 'photometry', 'range data', 'sensor fusion', 'shading new', 'shape new', 'stereo', 'surface fitting new', 'timevarying imagery', 'tracking new']"
721,https://www.nsf.gov/pubs/2017/nsf17541/nsf17541.htm,science foundation,['H.2.8'],"['Database Applications', ' Data mining (NEW)', ' Image databases (NEW)', ' Scientific databases (NEW)', ' Spatial databases and GIS (NEW)', ' Statistical databases (NEW)']","['database application', 'data mining new', 'image database new', 'scientific database new', 'spatial database gi new', 'statistical database new']"
722,https://www.nsf.gov/pubs/2017/nsf17541/nsf17541.htm,teaching,"['B.2.3', 'B.4.5', 'B.3.4']","['Reliability, Testing, and Fault-Tolerance** (B.8)', ' Diagnostics**', ' Error-checking**', ' Redundant design**', ' Test generation**', 'Reliability, Testing, and Fault-Tolerance** (B.8)', ' Built-in tests**', ' Diagnostics**', ' Error-checking**', ' Hardware reliability**', ' Redundant design**', ' Test generation**', 'Reliability, Testing, and Fault-Tolerance** (B.8)', ' Diagnostics**', ' Error-checking**', ' Redundant design**', ' Test generation**']","['reliability testing faulttolerance', 'diagnostics', 'errorchecking', 'redundant design', 'test generation', 'reliability testing faulttolerance', 'builtin test', 'diagnostics', 'errorchecking', 'hardware reliability', 'redundant design', 'test generation', 'reliability testing faulttolerance', 'diagnostics', 'errorchecking', 'redundant design', 'test generation']"
723,https://www.nsf.gov/pubs/2017/nsf17541/nsf17541.htm,national science,['H.5.2'],"['User Interfaces (D.2.2, H.1.2, I.3.6)', ' Auditory (non-speech) feedback (NEW)', ' Benchmarking (NEW)', ' Ergonomics', ' Evaluation/methodology', ' Graphical user interfaces (GUI) (NEW)', ' Haptic I/O (NEW)', ' Input devices and strategies (e.g., mouse, touchscreen)', ' Interaction styles (e.g., commands, menus, forms, direct manipulation)', ' Natural language (NEW)', ' Prototyping (NEW)', ' Screen design (e.g., text, graphics, color)', ' Standardization (NEW)', ' Style guides (NEW)', ' Theory and methods', ' Training, help, and documentation', ' User-centered design (NEW)', ' User interface management systems (UIMS)', ' Voice I/O (NEW)', ' Windowing systems']","['user interface', 'auditory nonspeech feedback new', 'benchmarking new', 'ergonomics', 'evaluationmethodology', 'graphical user interface gui new', 'haptic io new', 'input device strategy eg mouse touchscreen', 'interaction style eg command menu form direct manipulation', 'natural language new', 'prototyping new', 'screen design eg text graphic color', 'standardization new', 'style guide new', 'theory method', 'training help documentation', 'usercentered design new', 'user interface management system uims', 'voice io new', 'windowing system']"
724,https://www.nsf.gov/pubs/2017/nsf17541/nsf17541.htm,engineering,['J.2'],"['PHYSICAL SCIENCES AND ENGINEERING', ' Aerospace', ' Archaeology (NEW)', ' Astronomy', ' Chemistry', ' Earth and atmospheric sciences', ' Electronics', ' Engineering', ' Mathematics and statistics', ' Physics']","['physical science engineering', 'aerospace', 'archaeology new', 'astronomy', 'chemistry', 'earth atmospheric science', 'electronics', 'engineering', 'mathematics statistic', 'physic']"
725,https://www.nsf.gov/pubs/2017/nsf17532/nsf17532.htm,area,['J.5'],"['ARTS AND HUMANITIES', ' Architecture (NEW)', ' Arts, fine and performing**', ' Fine arts (NEW)', ' Language translation', ' Linguistics', ' Literature', ' Music**', ' Performing arts (e.g., dance, music) (NEW)']","['art humanity', 'architecture new', 'art fine performing', 'fine art new', 'language translation', 'linguistics', 'literature', 'music', 'performing art eg dance music new']"
726,https://www.nsf.gov/pubs/2017/nsf17532/nsf17532.htm,creating new,['C.1.2'],"['Multiple Data Stream Architectures (Multiprocessors)', ' Array and vector processors', ' Associative processors', ' Connection machines', ' Interconnection architectures (e.g., common bus, multiport memory, crossbar switch)', ' Multiple-instruction-stream, multiple-data-stream processors (MIMD)', ' Parallel processors**', ' Pipeline processors**', ' Single-instruction-stream, multiple-data-stream processors (SIMD)']","['multiple data stream architecture multiprocessor', 'array vector processor', 'associative processor', 'connection machine', 'interconnection architecture eg common bus multiport memory crossbar switch', 'multipleinstructionstream multipledatastream processor mimd', 'parallel processor', 'pipeline processor', 'singleinstructionstream multipledatastream processor simd']"
727,https://www.nsf.gov/pubs/2017/nsf17532/nsf17532.htm,science engineering,['H.2.8'],"['Database Applications', ' Data mining (NEW)', ' Image databases (NEW)', ' Scientific databases (NEW)', ' Spatial databases and GIS (NEW)', ' Statistical databases (NEW)']","['database application', 'data mining new', 'image database new', 'scientific database new', 'spatial database gi new', 'statistical database new']"
728,https://www.nsf.gov/pubs/2017/nsf17532/nsf17532.htm,engineering activity,['J.2'],"['PHYSICAL SCIENCES AND ENGINEERING', ' Aerospace', ' Archaeology (NEW)', ' Astronomy', ' Chemistry', ' Earth and atmospheric sciences', ' Electronics', ' Engineering', ' Mathematics and statistics', ' Physics']","['physical science engineering', 'aerospace', 'archaeology new', 'astronomy', 'chemistry', 'earth atmospheric science', 'electronics', 'engineering', 'mathematics statistic', 'physic']"
729,https://www.nsf.gov/pubs/2017/nsf17532/nsf17532.htm,engineering,['J.2'],"['PHYSICAL SCIENCES AND ENGINEERING', ' Aerospace', ' Archaeology (NEW)', ' Astronomy', ' Chemistry', ' Earth and atmospheric sciences', ' Electronics', ' Engineering', ' Mathematics and statistics', ' Physics']","['physical science engineering', 'aerospace', 'archaeology new', 'astronomy', 'chemistry', 'earth atmospheric science', 'electronics', 'engineering', 'mathematics statistic', 'physic']"
