nsf_proposal_links_v0,researcher,pseudo_skills
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Prabhat Kumar Mandal,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Pranita P Sarangi,[]
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Pravindra Kumar,[]
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Prince Tiwari,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,R. P. Singh,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Ramasare Prasad,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Ranjana Pathania,[]
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Sanjoy Ghosh,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Saugata Hazra,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Shailly Tomar,[]
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Shri Ram Yadav,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Soma Rohatgi,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Sachin Suresh Tiwari,['engineering']
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Jitin Singla,[]
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Rajesh Kumar,[]
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Akhil Upadhyay,['engineering']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Arindam Biswas,['engineering']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Avlokita Agrawal,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Gaurav Raheja,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Harshit Sosan Lakra,['material']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Mahua Mukherjee,['material']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Prabhjot Singh Chani,[]
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,E Rajasekar,['material']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Ram Sateesh Pasupuleti,['material']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Saptarshi Kolay,['engineering']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Shubhajit Sadhukhan,['material']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Smriti Saraswat,['material']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Sonal Atreya,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Tina Pujara,['material']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Uttam Kumar Roy,['material']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,V Devadas,[]
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Jaydev Dabas,[]
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Millie Pant,['material']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Rajan Arora,[]
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Ashwani Kumar Sharma,['material']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Bijan Choudhury,['engineering']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Debabrata Sircar,['material']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Deepak Sharma,['material']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,P Gopinath,['material']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Harsh Chauhan,[]
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Srinivas Kiran Ambatipudi,[]
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Krishna Mohan Poluri,['material']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Maya S.Nair,['material']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,N K Navani,['material']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Partha Roy,['material']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Poonam Choudhary,['engineering']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Prabhat Kumar Mandal,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Pranita P Sarangi,[]
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Pravindra Kumar,[]
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Prince Tiwari,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,R. P. Singh,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Ramasare Prasad,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Ranjana Pathania,['material']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Sanjoy Ghosh,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Saugata Hazra,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Shailly Tomar,['material']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Shri Ram Yadav,['engineering']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Soma Rohatgi,"['engineering', 'material']"
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Sachin Suresh Tiwari,['engineering']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Jitin Singla,['material']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Rajesh Kumar,['material']
v0_007_india___korea_joint_network_centre___call_for_proposals___last_date___august_16_2017,Akhil Upadhyay,['engineering']
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Arindam Biswas,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Avlokita Agrawal,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Gaurav Raheja,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Harshit Sosan Lakra,['general']
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Mahua Mukherjee,['general']
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Prabhjot Singh Chani,['general']
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,E Rajasekar,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Ram Sateesh Pasupuleti,['general']
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Saptarshi Kolay,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Shubhajit Sadhukhan,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Smriti Saraswat,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Sonal Atreya,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Tina Pujara,['general']
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Uttam Kumar Roy,['general']
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,V Devadas,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Jaydev Dabas,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Millie Pant,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Rajan Arora,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Ashwani Kumar Sharma,['general']
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Bijan Choudhury,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Debabrata Sircar,['general']
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Deepak Sharma,['general']
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,P Gopinath,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Harsh Chauhan,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Srinivas Kiran Ambatipudi,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Krishna Mohan Poluri,['general']
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Maya S.Nair,['general']
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,N K Navani,['general']
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Partha Roy,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Poonam Choudhary,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Prabhat Kumar Mandal,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Pranita P Sarangi,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Pravindra Kumar,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Prince Tiwari,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,R. P. Singh,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Ramasare Prasad,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Ranjana Pathania,['general']
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Sanjoy Ghosh,['general']
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Saugata Hazra,['general']
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Shailly Tomar,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Shri Ram Yadav,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Soma Rohatgi,['general']
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Sachin Suresh Tiwari,['general']
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Jitin Singla,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Rajesh Kumar,[]
v0_008_bhaskara_advanced_solar_energy_base_fellowship__2017,Akhil Upadhyay,['general']
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Arindam Biswas,['building']
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Avlokita Agrawal,['building']
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Gaurav Raheja,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Harshit Sosan Lakra,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Mahua Mukherjee,['building']
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Prabhjot Singh Chani,"['building', 'efficiency']"
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,E Rajasekar,['building']
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Ram Sateesh Pasupuleti,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Saptarshi Kolay,['building']
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Shubhajit Sadhukhan,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Smriti Saraswat,['building']
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Sonal Atreya,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Tina Pujara,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Uttam Kumar Roy,['building']
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,V Devadas,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Jaydev Dabas,['efficiency']
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Millie Pant,['efficiency']
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Rajan Arora,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Ashwani Kumar Sharma,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Bijan Choudhury,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Debabrata Sircar,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Deepak Sharma,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,P Gopinath,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Harsh Chauhan,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Srinivas Kiran Ambatipudi,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Krishna Mohan Poluri,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Maya S.Nair,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,N K Navani,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Partha Roy,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Poonam Choudhary,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Prabhat Kumar Mandal,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Pranita P Sarangi,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Pravindra Kumar,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Prince Tiwari,['efficiency']
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,R. P. Singh,[]
v0_009_building_energy_efficiency_higher_and_advanced_network_bhavan_fellowships__2017,Ramasare Prasad,[]
