nsf_proposal_links_v0,researcher,pseudo_skills
v0_084_call_open_for_11th_batch_of_wos_ckiran_ipr,Maya S.Nair,"['application', 'applied science', 'area', 'bachelor', 'centre', 'department', 'master', 'ongoing', 'woman', 'year']"
v0_084_call_open_for_11th_batch_of_wos_ckiran_ipr,N K Navani,"['application', 'applied science', 'area', 'bachelor', 'centre', 'department', 'master', 'ongoing', 'woman', 'year']"
v0_084_call_open_for_11th_batch_of_wos_ckiran_ipr,Partha Roy,"['application', 'applied science', 'area', 'bachelor', 'centre', 'department', 'master', 'ongoing', 'woman', 'year']"
v0_084_call_open_for_11th_batch_of_wos_ckiran_ipr,Poonam Choudhary,"['application', 'applied science', 'area', 'bachelor', 'centre', 'department', 'master', 'ongoing', 'woman', 'year']"
v0_084_call_open_for_11th_batch_of_wos_ckiran_ipr,Prabhat Kumar Mandal,"['application', 'applied science', 'area', 'bachelor', 'centre', 'department', 'master', 'ongoing', 'woman', 'year']"
v0_084_call_open_for_11th_batch_of_wos_ckiran_ipr,Pranita P Sarangi,"['applied science', 'area', 'bachelor', 'centre', 'department', 'master', 'year']"
v0_084_call_open_for_11th_batch_of_wos_ckiran_ipr,Pravindra Kumar,"['application', 'applied science', 'area', 'bachelor', 'centre', 'department', 'master', 'ongoing', 'woman', 'year']"
v0_084_call_open_for_11th_batch_of_wos_ckiran_ipr,Prince Tiwari,"['application', 'applied science', 'area', 'bachelor', 'centre', 'department', 'master', 'ongoing', 'woman', 'year']"
v0_084_call_open_for_11th_batch_of_wos_ckiran_ipr,R. P. Singh,"['application', 'applied science', 'area', 'bachelor', 'centre', 'department', 'master', 'ongoing', 'woman', 'year']"
v0_084_call_open_for_11th_batch_of_wos_ckiran_ipr,Ramasare Prasad,"['application', 'applied science', 'area', 'bachelor', 'centre', 'department', 'master', 'ongoing', 'woman', 'year']"
v0_084_call_open_for_11th_batch_of_wos_ckiran_ipr,Ranjana Pathania,"['application', 'applied science', 'area', 'bachelor', 'centre', 'department', 'master', 'ongoing', 'woman', 'year']"
v0_084_call_open_for_11th_batch_of_wos_ckiran_ipr,Sanjoy Ghosh,"['application', 'applied science', 'area', 'bachelor', 'centre', 'department', 'master', 'ongoing', 'woman', 'year']"
v0_084_call_open_for_11th_batch_of_wos_ckiran_ipr,Saugata Hazra,"['application', 'applied science', 'area', 'bachelor', 'centre', 'department', 'master', 'ongoing', 'woman', 'year']"
v0_084_call_open_for_11th_batch_of_wos_ckiran_ipr,Shailly Tomar,"['application', 'applied science', 'area', 'bachelor', 'centre', 'department', 'master', 'ongoing', 'woman', 'year']"
v0_084_call_open_for_11th_batch_of_wos_ckiran_ipr,Shri Ram Yadav,"['application', 'applied science', 'area', 'bachelor', 'centre', 'department', 'master', 'ongoing', 'woman', 'year']"
v0_084_call_open_for_11th_batch_of_wos_ckiran_ipr,Soma Rohatgi,"['application', 'applied science', 'area', 'bachelor', 'centre', 'department', 'master', 'ongoing', 'woman', 'year']"
v0_084_call_open_for_11th_batch_of_wos_ckiran_ipr,Sachin Suresh Tiwari,"['application', 'applied science', 'area', 'bachelor', 'centre', 'department', 'master', 'ongoing', 'woman', 'year']"
v0_084_call_open_for_11th_batch_of_wos_ckiran_ipr,Jitin Singla,"['application', 'applied science', 'area', 'bachelor', 'centre', 'department', 'master', 'ongoing', 'woman', 'year']"
v0_084_call_open_for_11th_batch_of_wos_ckiran_ipr,Rajesh Kumar,"['application', 'applied science', 'area', 'bachelor', 'centre', 'department', 'master', 'ongoing', 'woman', 'year']"
v0_084_call_open_for_11th_batch_of_wos_ckiran_ipr,Akhil Upadhyay,"['application', 'applied science', 'area', 'bachelor', 'centre', 'department', 'master', 'ongoing', 'woman', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Arindam Biswas,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Avlokita Agrawal,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Gaurav Raheja,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Harshit Sosan Lakra,"['challenge', 'department', 'design', 'feature', 'institute', 'objective', 'process', 'range', 'solution', 'work']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Mahua Mukherjee,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Prabhjot Singh Chani,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,E Rajasekar,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Ram Sateesh Pasupuleti,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Saptarshi Kolay,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Shubhajit Sadhukhan,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Smriti Saraswat,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Sonal Atreya,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Tina Pujara,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Uttam Kumar Roy,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,V Devadas,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Jaydev Dabas,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Millie Pant,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Rajan Arora,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Ashwani Kumar Sharma,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Bijan Choudhury,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Debabrata Sircar,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Deepak Sharma,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,P Gopinath,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Harsh Chauhan,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Srinivas Kiran Ambatipudi,"['department', 'design', 'india', 'institute', 'place', 'process', 'range', 'rural', 'work']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Krishna Mohan Poluri,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Maya S.Nair,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,N K Navani,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Partha Roy,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Poonam Choudhary,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Prabhat Kumar Mandal,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Pranita P Sarangi,"['challenge', 'department', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Pravindra Kumar,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Prince Tiwari,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,R. P. Singh,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Ramasare Prasad,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Ranjana Pathania,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Sanjoy Ghosh,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Saugata Hazra,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Shailly Tomar,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Shri Ram Yadav,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Soma Rohatgi,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Sachin Suresh Tiwari,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Jitin Singla,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Rajesh Kumar,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_085_national_grand_challenge_awards_for_designing_user_friendly_smart_solar_cooking_solutions,Akhil Upadhyay,"['challenge', 'department', 'design', 'feature', 'india', 'institute', 'objective', 'place', 'process', 'range', 'rural', 'solution', 'volume', 'work', 'year']"
v0_086_india__egypt_call_for_proposal,Arindam Biswas,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Avlokita Agrawal,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Gaurav Raheja,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Harshit Sosan Lakra,"['application', 'area', 'centre', 'country', 'department', 'institute', 'priority', 'procedure', 'purpose']"
v0_086_india__egypt_call_for_proposal,Mahua Mukherjee,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Prabhjot Singh Chani,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,E Rajasekar,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Ram Sateesh Pasupuleti,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Saptarshi Kolay,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Shubhajit Sadhukhan,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Smriti Saraswat,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Sonal Atreya,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Tina Pujara,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Uttam Kumar Roy,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,V Devadas,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Jaydev Dabas,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Millie Pant,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Rajan Arora,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Ashwani Kumar Sharma,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Bijan Choudhury,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Debabrata Sircar,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Deepak Sharma,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,P Gopinath,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Harsh Chauhan,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Srinivas Kiran Ambatipudi,"['application', 'department', 'india', 'institute', 'priority', 'procedure', 'purpose']"
v0_086_india__egypt_call_for_proposal,Krishna Mohan Poluri,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Maya S.Nair,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,N K Navani,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Partha Roy,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Poonam Choudhary,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Prabhat Kumar Mandal,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Pranita P Sarangi,"['area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Pravindra Kumar,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Prince Tiwari,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,R. P. Singh,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Ramasare Prasad,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Ranjana Pathania,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Sanjoy Ghosh,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Saugata Hazra,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Shailly Tomar,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Shri Ram Yadav,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Soma Rohatgi,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Sachin Suresh Tiwari,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Jitin Singla,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Rajesh Kumar,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_086_india__egypt_call_for_proposal,Akhil Upadhyay,"['application', 'area', 'centre', 'country', 'department', 'development', 'faculty member', 'field', 'india', 'institute', 'member', 'priority', 'procedure', 'purpose', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Arindam Biswas,"['application', 'area', 'department', 'impact', 'india', 'need', 'number', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Avlokita Agrawal,"['application', 'area', 'department', 'impact', 'india', 'need', 'number', 'phd', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Gaurav Raheja,"['application', 'area', 'department', 'impact', 'india', 'need', 'number', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Harshit Sosan Lakra,"['application', 'area', 'department', 'potential', 'support']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Mahua Mukherjee,"['application', 'area', 'department', 'impact', 'india', 'need', 'number', 'phd', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Prabhjot Singh Chani,"['application', 'area', 'department', 'impact', 'india', 'need', 'number', 'phd', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,E Rajasekar,"['application', 'area', 'department', 'impact', 'india', 'need', 'number', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Ram Sateesh Pasupuleti,"['application', 'area', 'department', 'impact', 'india', 'need', 'number', 'phd', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Saptarshi Kolay,"['application', 'area', 'department', 'impact', 'india', 'need', 'number', 'phd', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Shubhajit Sadhukhan,"['application', 'area', 'department', 'impact', 'india', 'need', 'number', 'phd', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Smriti Saraswat,"['application', 'area', 'department', 'impact', 'india', 'need', 'number', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Sonal Atreya,"['application', 'area', 'department', 'impact', 'india', 'need', 'number', 'phd', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Tina Pujara,"['application', 'area', 'department', 'impact', 'india', 'need', 'number', 'phd', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Uttam Kumar Roy,"['application', 'area', 'department', 'impact', 'india', 'need', 'number', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,V Devadas,"['application', 'area', 'department', 'impact', 'india', 'need', 'number', 'phd', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Jaydev Dabas,"['application', 'area', 'department', 'impact', 'india', 'need', 'number', 'phd', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Millie Pant,"['application', 'area', 'department', 'impact', 'india', 'need', 'number', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Rajan Arora,"['application', 'area', 'department', 'impact', 'india', 'need', 'number', 'phd', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Ashwani Kumar Sharma,"['application', 'area', 'department', 'impact', 'india', 'need', 'number', 'phd', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Bijan Choudhury,"['application', 'area', 'department', 'impact', 'india', 'need', 'number', 'phd', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Debabrata Sircar,"['application', 'area', 'department', 'impact', 'india', 'need', 'number', 'phd', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,Deepak Sharma,"['application', 'area', 'department', 'impact', 'india', 'need', 'number', 'phd', 'potential', 'support', 'year']"
v0_087_swarnajayanti_fellowships_scheme_2018_19,P Gopinath,"['application', 'area', 'department', 'impact', 'india', 'need', 'number', 'phd', 'potential', 'support', 'year']"
