nsf_proposal_links_v0,researcher_name,goodness
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Ashwani Kumar Sharma,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Ashwani Kumar Sharma,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Ashwani Kumar Sharma,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Ashwani Kumar Sharma,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Ashwani Kumar Sharma,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Ashwani Kumar Sharma,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Bijan Choudhury,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Bijan Choudhury,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Bijan Choudhury,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Bijan Choudhury,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Bijan Choudhury,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Bijan Choudhury,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Bijan Choudhury,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Debabrata Sircar,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Debabrata Sircar,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Debabrata Sircar,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Debabrata Sircar,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Debabrata Sircar,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Debabrata Sircar,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Debabrata Sircar,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Deepak Sharma,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Deepak Sharma,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Deepak Sharma,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Deepak Sharma,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Deepak Sharma,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Deepak Sharma,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Deepak Sharma,0.55
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,P Gopinath,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,P Gopinath,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,P Gopinath,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,P Gopinath,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,P Gopinath,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,P Gopinath,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,P Gopinath,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Harsh Chauhan,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Harsh Chauhan,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Harsh Chauhan,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Harsh Chauhan,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Harsh Chauhan,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Harsh Chauhan,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Harsh Chauhan,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Srinivas Kiran Ambatipudi,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Srinivas Kiran Ambatipudi,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Srinivas Kiran Ambatipudi,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Srinivas Kiran Ambatipudi,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Srinivas Kiran Ambatipudi,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Srinivas Kiran Ambatipudi,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Srinivas Kiran Ambatipudi,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Krishna Mohan Poluri,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Krishna Mohan Poluri,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Krishna Mohan Poluri,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Krishna Mohan Poluri,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Krishna Mohan Poluri,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Krishna Mohan Poluri,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Krishna Mohan Poluri,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Maya S.Nair,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Maya S.Nair,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Maya S.Nair,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Maya S.Nair,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Maya S.Nair,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Maya S.Nair,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Maya S.Nair,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,N K Navani,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,N K Navani,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,N K Navani,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,N K Navani,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,N K Navani,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,N K Navani,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,N K Navani,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Partha Roy,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Partha Roy,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Partha Roy,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Partha Roy,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Partha Roy,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Partha Roy,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Partha Roy,0.55
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Poonam Choudhary,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Poonam Choudhary,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Poonam Choudhary,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Poonam Choudhary,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Poonam Choudhary,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Poonam Choudhary,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Poonam Choudhary,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Prabhat Kumar Mandal,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Prabhat Kumar Mandal,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Prabhat Kumar Mandal,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Prabhat Kumar Mandal,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Prabhat Kumar Mandal,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Prabhat Kumar Mandal,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Prabhat Kumar Mandal,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Pranita P Sarangi,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Pranita P Sarangi,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Pranita P Sarangi,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Pranita P Sarangi,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Pranita P Sarangi,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Pranita P Sarangi,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Pranita P Sarangi,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Pravindra Kumar,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Pravindra Kumar,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Pravindra Kumar,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Pravindra Kumar,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Pravindra Kumar,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Pravindra Kumar,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Pravindra Kumar,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Prince Tiwari,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Prince Tiwari,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Prince Tiwari,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Prince Tiwari,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Prince Tiwari,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Prince Tiwari,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Prince Tiwari,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,R. P. Singh,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,R. P. Singh,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,R. P. Singh,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,R. P. Singh,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,R. P. Singh,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,R. P. Singh,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,R. P. Singh,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Ramasare Prasad,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Ramasare Prasad,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Ramasare Prasad,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Ramasare Prasad,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Ramasare Prasad,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Ramasare Prasad,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Ramasare Prasad,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Ranjana Pathania,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Ranjana Pathania,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Ranjana Pathania,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Ranjana Pathania,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Ranjana Pathania,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Ranjana Pathania,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Ranjana Pathania,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Sanjoy Ghosh,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Sanjoy Ghosh,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Sanjoy Ghosh,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Sanjoy Ghosh,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Sanjoy Ghosh,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Sanjoy Ghosh,0.55
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Sanjoy Ghosh,0.55
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Saugata Hazra,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Saugata Hazra,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Saugata Hazra,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Saugata Hazra,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Saugata Hazra,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Saugata Hazra,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Saugata Hazra,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Shailly Tomar,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Shailly Tomar,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Shailly Tomar,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Shailly Tomar,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Shailly Tomar,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Shailly Tomar,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Shailly Tomar,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Shri Ram Yadav,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Shri Ram Yadav,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Shri Ram Yadav,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Shri Ram Yadav,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Shri Ram Yadav,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Shri Ram Yadav,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Shri Ram Yadav,0.55
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Soma Rohatgi,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Soma Rohatgi,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Soma Rohatgi,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Soma Rohatgi,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Soma Rohatgi,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Soma Rohatgi,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Soma Rohatgi,0.6
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Sachin Suresh Tiwari,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Sachin Suresh Tiwari,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Sachin Suresh Tiwari,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Sachin Suresh Tiwari,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Sachin Suresh Tiwari,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Sachin Suresh Tiwari,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Sachin Suresh Tiwari,0.575
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Jitin Singla,0.625
v0_075_call_for_proposals_for_optimal_water_use_in_industrial_sector_water_conservation_water_use_efficiency_waste_water_recovery_utilization_of_residues,Jitin Singla,0.625
