nsf_proposal_links_v0,researcher,pseudo_skills
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,N K Navani,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Partha Roy,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Poonam Choudhary,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Prabhat Kumar Mandal,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Pranita P Sarangi,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Pravindra Kumar,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Prince Tiwari,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,R. P. Singh,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Ramasare Prasad,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Ranjana Pathania,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Sanjoy Ghosh,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Saugata Hazra,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Shailly Tomar,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Shri Ram Yadav,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Soma Rohatgi,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Sachin Suresh Tiwari,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Jitin Singla,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Rajesh Kumar,['efficiency']
v0_053_joint_call_for_project_proposals_2018___indo_danish_research_and_innovation_cooperation_in_the_areas_of_renewable_energy,Akhil Upadhyay,['efficiency']
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Arindam Biswas,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Avlokita Agrawal,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Gaurav Raheja,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Harshit Sosan Lakra,"['algae', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Mahua Mukherjee,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Prabhjot Singh Chani,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,E Rajasekar,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Ram Sateesh Pasupuleti,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Saptarshi Kolay,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Shubhajit Sadhukhan,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Smriti Saraswat,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Sonal Atreya,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Tina Pujara,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Uttam Kumar Roy,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,V Devadas,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Jaydev Dabas,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Millie Pant,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Rajan Arora,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Ashwani Kumar Sharma,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Bijan Choudhury,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Debabrata Sircar,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Deepak Sharma,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,P Gopinath,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Harsh Chauhan,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Srinivas Kiran Ambatipudi,"['biomass', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Krishna Mohan Poluri,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Maya S.Nair,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,N K Navani,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Partha Roy,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Poonam Choudhary,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Prabhat Kumar Mandal,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Pranita P Sarangi,"['algae', 'biomass', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Pravindra Kumar,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Prince Tiwari,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,R. P. Singh,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Ramasare Prasad,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Ranjana Pathania,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Sanjoy Ghosh,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Saugata Hazra,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Shailly Tomar,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Shri Ram Yadav,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Soma Rohatgi,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Sachin Suresh Tiwari,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Jitin Singla,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Rajesh Kumar,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_054_funding_opportunity_announcement_foa_in_converting_sunlight_to_storable_fuels_energyrich_chemicals_and_biochemicals_ic5,Akhil Upadhyay,"['algae', 'biomass', 'design', 'engineering', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Arindam Biswas,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Avlokita Agrawal,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Gaurav Raheja,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Harshit Sosan Lakra,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Mahua Mukherjee,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Prabhjot Singh Chani,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,E Rajasekar,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Ram Sateesh Pasupuleti,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Saptarshi Kolay,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Shubhajit Sadhukhan,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Smriti Saraswat,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Sonal Atreya,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Tina Pujara,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Uttam Kumar Roy,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,V Devadas,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Jaydev Dabas,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Millie Pant,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Rajan Arora,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Ashwani Kumar Sharma,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Bijan Choudhury,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Debabrata Sircar,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Deepak Sharma,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,P Gopinath,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Harsh Chauhan,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Srinivas Kiran Ambatipudi,['material']
v0_055_india_belarus_joint_call_for_proposals,Krishna Mohan Poluri,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Maya S.Nair,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,N K Navani,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Partha Roy,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Poonam Choudhary,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Prabhat Kumar Mandal,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Pranita P Sarangi,['material']
v0_055_india_belarus_joint_call_for_proposals,Pravindra Kumar,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Prince Tiwari,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,R. P. Singh,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Ramasare Prasad,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Ranjana Pathania,"['environment', 'material']"
v0_055_india_belarus_joint_call_for_proposals,Sanjoy Ghosh,"['environment', 'material']"
