nsf_proposal_links_v0,researcher,pseudo_skills
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Millie Pant,"['area', 'century', 'computer science', 'department', 'development', 'information system', 'objective']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Rajan Arora,"['department', 'information system', 'information technology', 'magnetic resonance', 'theory']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Ashwani Kumar Sharma,"['area', 'department', 'development', 'future', 'india', 'magnetic resonance', 'system', 'theory']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Bijan Choudhury,"['area', 'computer science', 'department', 'development', 'impact', 'india', 'information system', 'information technology', 'magnetic resonance']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Debabrata Sircar,"['century', 'computer science', 'information system', 'objective', 'system']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Deepak Sharma,"['area', 'century', 'department', 'information system', 'objective', 'theory']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,P Gopinath,"['department', 'development', 'huge', 'impact', 'information system', 'information technology', 'magnetic resonance', 'system']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Harsh Chauhan,"['area', 'century', 'department', 'development', 'india', 'information system', 'information technology']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Srinivas Kiran Ambatipudi,[]
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Krishna Mohan Poluri,"['area', 'department', 'development', 'information technology', 'magnetic resonance', 'system']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Maya S.Nair,"['computer science', 'future', 'impact', 'information system', 'magnetic resonance', 'theory']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,N K Navani,"['computer science', 'department', 'development', 'magnetic resonance']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Partha Roy,"['area', 'computer science', 'department', 'development', 'impact', 'information system', 'information technology']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Poonam Choudhary,"['century', 'computer science', 'department', 'future', 'information system', 'information technology', 'magnetic resonance', 'objective', 'theory']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Prabhat Kumar Mandal,"['century', 'computer science', 'department', 'development', 'information system', 'magnetic resonance', 'objective', 'system']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Pranita P Sarangi,['area']
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Pravindra Kumar,"['area', 'department', 'development', 'future', 'magnetic resonance', 'system', 'theory']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Prince Tiwari,"['area', 'computer science', 'department', 'information system', 'magnetic resonance', 'system']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,R. P. Singh,"['area', 'department', 'development', 'future', 'magnetic resonance', 'theory']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Ramasare Prasad,"['area', 'century', 'computer science', 'department', 'development', 'future', 'information system', 'information technology', 'magnetic resonance', 'theory']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Ranjana Pathania,"['computer science', 'department', 'development', 'magnetic resonance']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Sanjoy Ghosh,"['century', 'computer science', 'department', 'impact', 'information system', 'information technology', 'objective']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Saugata Hazra,"['century', 'computer science', 'department', 'development', 'information system', 'magnetic resonance', 'system']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Shailly Tomar,"['department', 'development']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Shri Ram Yadav,"['century', 'computer science', 'department', 'impact', 'information system', 'system']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Soma Rohatgi,"['area', 'computer science', 'development', 'impact', 'information system']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Sachin Suresh Tiwari,"['area', 'department', 'future', 'india', 'magnetic resonance', 'objective']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Jitin Singla,"['area', 'computer science', 'information system', 'information technology', 'magnetic resonance']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Rajesh Kumar,"['area', 'century', 'computer science', 'department', 'development', 'future', 'huge', 'india', 'information technology', 'magnetic resonance']"
v0_024_interdisciplinary_cyber_physical_systems_icps_division_detailed_call_for_proposals_cfp_on_quantum_information_science_and_technology_qust_programme,Akhil Upadhyay,"['century', 'computer science', 'department', 'magnetic resonance']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Arindam Biswas,"['assistant professor', 'civil engineering', 'india', 'india prof', 'institute', 'professor', 'rural']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Avlokita Agrawal,"['architecture', 'centre', 'india', 'institute', 'lab']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Gaurav Raheja,"['architecture', 'assistant professor', 'civil engineering', 'india', 'india prof', 'institute', 'professor', 'rural']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Harshit Sosan Lakra,"['assistant professor', 'professor']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Mahua Mukherjee,"['applied science', 'architecture', 'assistant professor', 'centre', 'india', 'india prof', 'institute', 'professor']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Prabhjot Singh Chani,"['applied science', 'assistant professor', 'india', 'institute', 'lab', 'professor']"
v0_025_dst_daad_joint_call_2017_recommended_projects,E Rajasekar,"['architecture', 'civil engineering', 'professor']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Ram Sateesh Pasupuleti,"['architecture', 'assistant professor', 'centre', 'india prof', 'institute', 'professor']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Saptarshi Kolay,"['applied science', 'centre', 'form', 'institute', 'lab', 'professor']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Shubhajit Sadhukhan,"['centre', 'india prof', 'rural']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Smriti Saraswat,"['architecture', 'assistant professor', 'centre', 'india', 'india prof', 'professor', 'rural']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Sonal Atreya,"['applied science', 'architecture', 'centre', 'civil engineering', 'form', 'institute']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Tina Pujara,"['applied science', 'assistant professor', 'centre']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Uttam Kumar Roy,"['applied science', 'architecture', 'professor', 'rural']"
v0_025_dst_daad_joint_call_2017_recommended_projects,V Devadas,"['applied science', 'centre', 'form', 'professor']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Jaydev Dabas,"['applied science', 'form', 'institute', 'lab']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Millie Pant,"['applied science', 'assistant professor', 'professor']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Rajan Arora,"['applied science', 'form']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Ashwani Kumar Sharma,"['assistant professor', 'india', 'lab', 'professor']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Bijan Choudhury,"['assistant professor', 'centre', 'civil engineering', 'india', 'india prof', 'institute']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Debabrata Sircar,"['applied science', 'institute']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Deepak Sharma,"['assistant professor', 'india prof', 'institute']"
v0_025_dst_daad_joint_call_2017_recommended_projects,P Gopinath,['assistant professor']
v0_025_dst_daad_joint_call_2017_recommended_projects,Harsh Chauhan,"['centre', 'india', 'institute', 'professor']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Srinivas Kiran Ambatipudi,['lab']
v0_025_dst_daad_joint_call_2017_recommended_projects,Krishna Mohan Poluri,"['architecture', 'assistant professor', 'centre', 'professor']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Maya S.Nair,"['applied science', 'form', 'lab']"
v0_025_dst_daad_joint_call_2017_recommended_projects,N K Navani,"['lab', 'professor']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Partha Roy,"['applied science', 'centre', 'india prof', 'institute']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Poonam Choudhary,"['civil engineering', 'lab', 'professor']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Prabhat Kumar Mandal,"['applied science', 'centre', 'civil engineering']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Pranita P Sarangi,"['assistant professor', 'institute', 'professor']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Pravindra Kumar,"['assistant professor', 'india prof', 'professor', 'rural']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Prince Tiwari,"['assistant professor', 'civil engineering', 'india prof', 'institute', 'professor', 'rural']"
v0_025_dst_daad_joint_call_2017_recommended_projects,R. P. Singh,"['assistant professor', 'civil engineering', 'form', 'institute', 'professor']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Ramasare Prasad,"['applied science', 'architecture', 'centre', 'institute']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Ranjana Pathania,"['assistant professor', 'india prof', 'institute']"
v0_025_dst_daad_joint_call_2017_recommended_projects,Sanjoy Ghosh,"['applied science', 'architecture', 'civil engineering', 'india prof']"
